roberta_pca_1,roberta_pca_2,roberta_pca_3,roberta_pca_4,roberta_pca_5,roberta_pca_6,roberta_pca_7,roberta_pca_8,roberta_pca_9,roberta_pca_10,roberta_pca_11,roberta_pca_12,roberta_pca_13,roberta_pca_14,roberta_pca_15,roberta_pca_16,roberta_pca_17,roberta_pca_18,roberta_pca_19,roberta_pca_20,roberta_pca_21,roberta_pca_22,roberta_pca_23,roberta_pca_24,roberta_pca_25,roberta_pca_26,roberta_pca_27,roberta_pca_28,roberta_pca_29,roberta_pca_30,roberta_pca_31,roberta_pca_32
0.41340446,-0.050876617,0.244648,0.22953653,-0.075169206,-0.122110486,-0.073970795,-0.031756863,0.022521257,-0.25564122,0.062770605,0.054232597,0.12960999,0.0705467,0.11300908,-0.12892061,-0.028841555,0.2386404,0.06483114,0.018939674,-0.0010985136,-0.07508135,-0.04854691,0.0742991,0.00011587143,0.03864616,0.03262517,-0.0045014024,-0.026518315,-0.09003031,-0.029763937,0.0037141442
-0.32630062,0.12218523,0.10054219,-0.045223236,-0.009756446,-0.09969154,-0.022892714,-0.18765879,-0.002702713,-0.068685055,0.021854162,0.08530724,0.012227267,-0.030312046,0.0030483752,-0.02314961,0.0072984695,0.0021364987,-0.07267743,0.030652165,0.06277168,0.0921185,0.07128513,0.094685555,-0.068736315,0.08256519,0.12702921,0.039681703,-0.035066307,-0.04031408,0.0647434,0.010160148
0.25688553,0.16982603,0.13050523,0.030790806,0.08171797,-0.011400461,-0.009283781,0.2528553,-0.111228585,0.1196444,0.116669536,0.044977307,-0.019686908,-0.0903184,0.055138186,0.18441838,0.041993678,0.18206659,0.005579591,-0.05534488,-0.11561251,-0.010471702,0.08041239,0.14451599,-0.10015559,0.048540592,0.025224626,-0.068954825,-0.05676198,-0.064516425,0.09763837,-0.06810796
0.47695732,0.07439375,-0.0017143786,-0.03225851,-0.08368504,-0.21232863,0.04993224,-0.012050122,-0.021752,-0.14128995,-0.0081346035,-0.061631083,0.027285278,-0.06390755,0.036644176,-0.10740489,0.0035802126,-0.0067148805,0.053392887,0.07234472,-0.029011428,-0.05869317,0.004283309,-0.018021822,-0.064540625,0.0062373877,-0.007874727,-0.068763316,0.058279425,-0.0019114017,-0.07779956,0.022231221
0.15632153,0.038176537,-0.32372212,0.10349703,0.2477659,0.15795448,-0.12095022,-0.11647682,0.0074893236,-0.062285423,0.036801457,0.047018647,-0.044320345,-0.10527177,0.033871904,-0.057047606,-0.13932824,-0.018523008,-0.01487267,-0.061479926,-0.010825217,-0.115297735,0.10173762,0.0020446777,-0.048542976,0.0035603642,-0.025353134,-0.0039859116,0.08305146,-0.12626517,0.030860305,0.0061476827
-0.9131651,0.08104801,0.01906155,-0.11787176,-0.21415198,-0.1307554,0.11966586,0.09467879,-0.012697458,0.10152078,-0.09517288,0.07267821,0.000541687,0.07017,0.01096417,0.022710562,0.08006513,0.060704023,0.047483206,-0.08136064,-0.012841105,0.01817286,0.0058761835,0.031062365,-0.01043582,-0.044311106,-0.048454165,0.003749609,-0.02733159,0.02816987,-0.025620818,-0.0006213784
-0.96799564,-0.1989584,-0.07751942,0.17555952,0.19006455,-0.11017954,-0.1313622,-0.112843454,-0.15052819,0.10805678,0.028234959,-0.080844164,0.11174637,-0.014844343,-0.00044307113,0.027590036,0.033767283,-0.01666087,-0.079826355,0.011635125,-0.04574883,0.0064578056,0.00713861,0.044564486,-0.0108881,0.013214946,0.08393893,-0.015526116,-0.0037209988,-0.1370734,0.055710435,-0.03102237
0.06600952,0.25268173,0.031796128,0.029070377,0.14539766,-0.14599109,0.23961091,-0.02315554,0.02349639,-0.18007565,0.2119689,-0.052571535,0.05940777,-0.147471,0.057095632,0.048072338,-0.057322443,0.101932555,0.07506752,-0.053270698,-0.011142254,0.11625612,0.038284063,-0.042128563,0.10220754,0.023057044,0.022432804,0.0073465407,0.0032523274,0.051326394,0.040464282,-0.040789843
0.17777538,0.271214,0.009053901,-0.13219023,-0.22676516,-0.28838673,-0.07874751,-0.005178153,-0.07617533,-0.16999125,0.06813562,0.08139253,-0.053975523,-0.091146275,0.051838085,0.08426094,0.0028883815,-0.03836623,0.02998656,-0.12774205,0.08144975,-0.0734936,0.0074501038,0.036961317,-0.08310652,0.051893294,-0.06040895,0.061918467,0.12231915,-0.03257799,0.0026681423,0.017682314
0.52224636,-0.08976507,0.19971633,-0.1386919,0.1758703,0.04081711,0.13490057,-0.019304246,0.22062576,-0.120606184,-0.12685037,0.09787965,-0.058100104,-0.033962116,-0.026858091,0.03110677,-0.18101537,-0.03640735,-0.0068345666,0.016515195,-0.04254508,0.07724118,0.041031003,-0.023352385,0.03792882,-0.01831001,0.025710404,-0.0017584562,-0.015401125,-0.046454668,0.00682652,0.056076348
-0.65757656,0.07419014,-0.0839715,0.074831486,-0.0008201599,-0.064820796,7.510185e-05,0.018786177,-0.2056458,-0.02515316,-0.027318,-0.0862751,-0.020254135,-0.075691745,-0.005646035,-0.040771186,0.06509066,-0.079402536,-0.057747364,0.122939765,0.07719123,0.056688786,-0.110694766,0.06137085,-0.053426504,0.048073888,0.04031053,-0.07061237,0.0043337345,0.04358375,0.0032404661,0.0725798
0.04920101,0.048440456,-0.1698677,-0.08515501,0.077875495,-0.102938354,0.018620253,-0.044905514,-0.15651739,-0.09009099,-0.0056347847,0.064673066,0.10576737,0.030940369,-0.047587886,-0.07155621,-0.01797682,-0.09278643,0.027128518,0.019049048,0.0048308372,-0.03109324,0.047299623,0.051636457,0.060914755,-0.019605935,-0.041486323,0.007409066,0.07142533,-0.033885956,-0.0690763,0.037985623
0.3567238,-0.6074016,-0.52965844,-0.098474026,-0.07645738,-0.29346174,-0.13371658,0.035429716,-0.008311987,0.3176613,0.11736536,-0.07164168,0.08063689,0.028296962,0.11707361,0.11434567,-0.040669143,0.018277228,0.05990088,-0.08928007,-0.01178503,0.064348936,0.049363017,-0.007974386,-0.0038101673,-0.0029468536,-0.015646696,0.10629088,-0.097702295,0.014969587,0.010458469,-0.041217566
-0.816205,-0.005949497,-0.047442824,-0.01565075,0.054142714,0.046692103,0.02466631,0.06053546,-0.047317147,-0.14834428,-0.18145728,-0.08553779,-0.111430585,0.05083321,-0.005846992,0.029569447,0.05181849,-0.034623682,-0.013099492,-0.08239168,-0.009257853,0.023404956,-0.13442194,-0.0058147907,0.04545808,-0.055938363,-0.021126926,-0.049954414,-0.08336455,0.009545803,-0.08665979,0.06862688
-0.19592285,0.21947527,0.22516495,-0.121580124,0.036305547,-0.103173286,-0.19574404,0.0016067182,0.14423299,-0.15095711,0.04796052,0.04527998,-0.1368885,-0.120123014,-0.01201582,0.02669233,-0.037489414,-0.00050130486,0.02051568,0.011938274,-0.12080127,-0.025160313,-0.045422196,0.043352127,-0.06441307,-9.083748e-05,0.029426277,0.093984455,0.0707899,-0.045389295,0.07269263,0.01809603
0.19632053,0.112828255,0.13727835,0.2064209,-0.14984286,0.10790232,-0.14338279,0.091570616,0.057759166,0.10131717,-0.013441563,0.16639161,-0.030596644,-0.0021843761,0.087217435,-0.057080865,0.045298398,0.09725812,-0.09036231,-0.12364447,0.13974917,-0.040462375,0.04873216,-0.070687056,0.0051105022,-0.017330706,0.027314872,-0.056174427,0.057878524,-0.014373422,0.07081115,-0.07130891
-1.0267258,-0.121733665,-0.36880195,-0.091867924,0.075173736,-0.26475504,0.17873216,-0.161096,0.07851839,-0.0894444,0.12452364,-0.11472702,0.04133925,0.040639058,0.0023293644,0.038125157,0.073621094,-0.016507119,-0.039477468,0.045336246,-0.106301725,-0.10064709,-0.013130426,-0.05833602,0.079358816,-0.04479003,0.15153521,0.034705877,0.021752134,-0.046447158,0.033559203,0.039176762
-0.30435085,0.1718216,-0.13594818,-0.05627203,0.18352413,-0.026578158,0.26179338,0.0005608951,-0.01803124,-0.12694693,0.1426034,0.036180854,-0.09221628,-0.03069733,0.027149558,-0.124477684,-0.01016444,0.03870985,-0.007943332,0.07044113,0.027836442,0.1139338,-0.039042592,0.0051944256,-0.051796198,0.050828815,0.018481016,0.048563898,0.06610419,-0.0076568127,-0.02752006,-0.034924924
0.75670433,0.3901496,-0.15610546,-0.040025234,-0.23832679,0.057458192,-0.043890476,-0.029738113,-0.021066785,0.03982234,-0.08716345,-0.053239703,0.07183671,-0.030982122,-0.16687788,0.011335015,-0.039835215,-0.009883791,-0.07205081,-0.010059893,0.0134705305,-0.10815418,0.057246923,-0.012672901,0.03314066,0.0116378665,-0.014378488,-0.027961016,0.029290572,0.023982525,-0.019669414,-0.01717168
-0.80718327,-0.05870676,-0.11114335,0.111228466,-0.13834953,-0.014990419,0.17882013,-0.12623586,0.06837118,-0.1708591,0.009045005,0.07996476,0.072087884,0.005639717,0.05490239,0.11187476,0.0015506744,-0.051757246,0.09484136,0.014834464,-0.095543385,0.03438258,0.024161577,-0.020974874,-0.06716561,0.03542304,-0.04242301,0.036388576,0.026735201,0.028305292,-0.0040916204,0.04767418
0.1572895,-0.08612585,0.0894735,0.08830118,-0.141415,0.29324296,-0.022645712,0.0758937,-0.06763363,-0.015747309,0.10174847,-0.12944317,0.0020814538,0.23953454,0.03798069,0.12371671,-0.08677971,-0.086449236,0.10347813,0.03842342,0.0947274,0.101169705,0.022292137,-0.110491514,0.08187771,0.12876123,0.023515522,-0.08113319,-0.039651096,0.073544145,-0.00034475327,-0.006237924
0.50738144,-0.7883742,0.20619284,0.16730165,0.027933717,-0.2753523,0.042954445,-0.093603894,-0.0108606815,0.012115717,0.032565355,0.24619329,-0.11330947,-0.015327081,0.012430295,0.20527518,0.08622736,-0.17481777,0.10308862,-0.044905663,-0.03223735,0.051931143,-0.024141908,0.059467077,0.080616236,-0.003995955,-0.026954353,0.11380413,0.13145877,0.031074166,-0.051118016,-0.019056976
0.22655106,-0.31778765,0.041441917,-0.035555363,-0.016458392,-0.0028391182,-0.12378812,-0.14525375,0.017780304,-0.01159668,-0.10648489,0.01790154,-0.1479634,0.0034269542,-0.033020258,-0.10473019,-0.015689433,0.079580635,0.071666,-0.054686308,0.046505094,0.0669539,0.03365016,0.0068855286,0.018959522,-0.037235618,0.065532774,-0.16411555,-0.029453576,-0.048939943,0.11619687,0.0107675195
-0.95919704,0.07594299,-0.038593292,-0.08017111,-0.19959033,0.17453972,-0.23862767,-0.039136797,0.10695505,0.036884785,-0.052553892,-0.15235293,-0.03780368,0.014955446,0.05012043,-0.10539335,0.03168422,0.08003864,-0.05839908,-0.111418724,0.1009444,0.14536238,-0.058855772,-0.025358915,0.02438426,0.1067217,0.087788284,-0.0131163895,0.0037587583,0.06629646,-0.056697607,-0.04658383
-0.019678116,0.21759272,0.09450178,-0.05230379,-0.11527395,-0.035761386,-0.12105107,0.009846166,-0.085676074,-0.011339664,-0.17216182,0.23574913,0.06318472,0.04546286,0.07568349,-0.111762464,0.062460423,-0.04295838,0.023540497,0.013451457,0.12177682,0.007024288,-0.0407027,0.20846677,-0.020098448,0.011251867,-0.023778856,-0.03977123,0.04406555,-0.027422428,-0.053837895,-0.03402573
